27.882738
26.425476
25.503810
25.254048
26.364643
31.119167
35.738452
37.204286
35.829157
33.914940
33.359036
31.191566
29.504217
28.033976
28.111205
29.226145
33.005301
36.825060
39.644337
38.922048
38.084096
37.849759
32.827952
29.899639
